file_path,machine_id,label,label_name,rms,spectral_centroid_hz,spectral_bandwidth_hz,spectral_rolloff_hz,spectral_flatness,zero_crossing_rate,dominant_frequency_hz,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std
D:\pump\id_02\normal\00000595.wav,id_02,0,normal,0.145399,1695.75,1829.64,3531.25,0.033281,0.110603,45.0,-37.978485,97.821533,-11.185404,4.737992,3.593617,15.406878,9.326937,-3.203866,-0.503939,6.364324,10.227614,6.367297,0.739435,14.142831,10.752661,7.919272,7.805786,6.022595,6.352605,5.838978,5.070413,4.926456,5.570116,5.002991,4.604342,4.43327
D:\pump\id_00\normal\00000922.wav,id_00,0,normal,0.123596,1701.4,1816.07,3625.27,0.053563,0.113036,71.6,-31.18091,98.946907,-7.467975,14.472531,-0.126914,10.323893,6.340481,5.427458,-1.762695,-2.164456,-4.723582,-2.995168,-0.441066,14.973654,10.558681,9.365317,7.528473,6.30469,6.225332,6.449261,5.727072,5.003631,5.304688,4.877358,4.507035,4.264741
D:\pump\id_06\normal\00000886.wav,id_06,0,normal,0.203217,1072.56,1464.4,2171.38,0.006308,0.046262,190.1,-65.050766,136.202744,5.673177,20.309315,1.149777,13.338391,2.620768,-0.847524,-5.848342,-1.820658,-0.719613,1.0811,-4.588905,13.475365,12.119763,9.738701,7.314065,7.417098,6.138719,6.198518,5.817819,5.444197,5.33169,5.382646,5.115415,4.363907
D:\pump\id_04\normal\00000392.wav,id_04,0,normal,0.227314,2704.98,2183.9,5586.49,0.08653,0.265695,71.5,31.343712,46.332943,0.81294,24.421125,10.67873,-3.608008,-9.976305,5.408492,-4.451639,0.71043,14.111041,-1.473562,-12.497832,3.826515,3.1011,2.679922,3.411983,2.85716,2.498419,2.793791,3.183432,2.607479,3.013921,2.632205,2.580383,2.443198
D:\pump\id_04\normal\00000581.wav,id_04,0,normal,0.210995,2742.32,2105.58,5311.15,0.120496,0.246651,428.6,34.877125,39.83448,-11.582444,15.504358,-0.434411,-0.782275,-11.251474,1.818018,-3.057289,0.361697,9.807046,4.344344,-0.736144,3.233358,2.972801,3.579448,3.476885,3.118383,2.559489,2.976831,2.9986,3.121565,2.862928,2.905611,2.639781,3.237799
D:\pump\id_04\normal\00000656.wav,id_04,0,normal,0.22901,2299.29,2035.92,4644.82,0.063585,0.218039,71.6,28.32176,61.783447,-4.689928,28.04764,9.017365,-2.727178,-14.268177,-0.036021,-3.286775,0.934326,13.877549,-3.780199,-9.124323,3.089193,2.9259,2.763618,2.926322,2.790426,2.792225,2.414838,2.494637,2.511958,2.600404,2.979667,3.208601,3.113809
D:\pump\id_04\normal\00000394.wav,id_04,0,normal,0.213982,2820.6,2220.51,5757.21,0.116853,0.257575,63.8,34.952183,39.090378,-1.241304,23.495913,14.735641,3.270336,-8.445663,3.266877,-4.105742,0.817626,15.018346,2.610743,-11.583379,4.734279,4.905461,3.545131,3.731935,3.557545,3.439481,3.467372,3.19824,2.803463,2.646585,2.743465,3.067586,3.0058
D:\pump\id_06\normal\00000456.wav,id_06,0,normal,0.180887,1363.22,1690.39,2711.59,0.017339,0.085721,189.8,-38.254242,121.881256,8.141239,4.501477,0.857587,3.219703,-2.009596,-2.879865,-9.615446,-3.717759,3.443299,-0.549865,-1.729027,14.972537,11.964538,9.910826,9.177359,7.422673,7.915924,6.50551,5.725488,5.319904,5.677963,5.401558,4.455877,4.630623
D:\pump\id_06\normal\00000799.wav,id_06,0,normal,0.236032,1292.64,1629.88,2899.36,0.00917,0.059979,188.2,-31.956333,115.521805,7.826993,26.479567,-7.889748,5.294707,-3.040208,1.221935,-14.013326,1.700443,-4.907745,2.729086,-4.502202,6.714798,5.439789,4.820424,3.560314,3.857476,3.017821,3.641277,3.467968,3.465522,3.128748,3.149427,3.171331,2.874664
D:\pump\id_06\normal\00000071.wav,id_06,0,normal,0.249813,1247.7,1631.07,2477.81,0.009511,0.071049,188.0,-32.706333,124.278381,15.280436,3.024686,-12.002228,-3.707623,-4.704353,1.306171,-12.095878,-8.616354,-4.367913,-3.7776,2.170981,8.479587,7.221474,4.624851,4.632187,4.016637,3.60374,3.691112,3.581015,3.753413,3.67731,3.255561,3.687988,3.814861
D:\pump\id_00\normal\00000179.wav,id_00,0,normal,0.138476,2051.73,1911.75,4211.11,0.090222,0.154985,165.0,-5.674823,79.007462,-17.085506,5.800146,-3.909327,5.898959,2.643322,3.633018,-2.242158,-4.348942,-5.254336,1.20585,2.720973,15.130711,10.338998,10.180455,8.388988,7.631458,8.17869,6.942006,5.719429,6.421088,5.877253,5.48347,4.959543,5.003207
D:\pump\id_02\normal\00000715.wav,id_02,0,normal,0.143066,1812.99,1875.2,3796.75,0.050749,0.132087,664.6,-21.641756,94.819565,-10.394478,0.185267,1.195093,14.810724,7.673333,-3.81444,-0.246874,6.995358,6.287869,5.171456,-1.234607,14.104232,13.069833,7.598168,6.763659,5.898636,5.281579,5.990448,5.15985,5.143325,4.402205,4.778152,4.049435,4.247491
D:\pump\id_04\normal\00000088.wav,id_04,0,normal,0.229689,2387.09,2156.71,5165.91,0.094413,0.185609,71.7,43.025742,60.195202,5.660649,24.015257,4.60795,4.183001,-9.098411,-0.859513,-5.191313,3.005387,6.217019,7.320843,-9.363994,4.581925,3.043181,2.864886,2.933607,2.875221,3.156623,2.711017,2.717938,2.926567,2.891159,2.661463,3.052044,2.655223
D:\pump\id_06\normal\00000999.wav,id_06,0,normal,0.21617,1221.11,1641.38,2573.56,0.010569,0.056552,188.5,-45.536217,124.124092,13.575936,14.098642,-1.779692,7.273499,1.396027,-0.694872,-6.444674,-3.574782,-1.957554,0.65658,-0.2688,13.786447,10.819651,8.329021,6.627489,6.70428,5.575456,5.746543,5.580128,5.896223,4.839928,5.317518,4.413927,4.499284
D:\pump\id_00\normal\00000082.wav,id_00,0,normal,0.135506,1993.42,1903.18,4108.38,0.089633,0.149144,165.4,-6.120488,82.326118,-14.515745,10.651107,-0.387639,9.935404,4.955335,2.990286,-1.738513,0.102235,-1.467275,4.565065,1.613504,14.298765,10.227374,9.765745,7.803894,7.832114,8.246595,6.65856,6.864294,6.093191,5.294042,5.282057,5.085799,5.726146
D:\pump\id_04\normal\00000653.wav,id_04,0,normal,0.232429,2643.7,2063.0,5122.73,0.116114,0.220322,433.7,48.757359,42.599285,-17.192442,15.648729,1.438883,-3.723303,-17.580416,-4.241214,0.379125,3.703364,10.975865,-2.150601,-10.621404,6.127562,4.381441,3.439804,3.739277,3.30451,2.875662,2.803869,3.013634,2.784978,2.955122,3.129384,3.093331,3.304792
D:\pump\id_00\normal\00000705.wav,id_00,0,normal,0.127868,1654.4,1746.91,3428.31,0.0486,0.118476,166.1,-28.235338,104.168205,-12.025785,7.429412,-6.397483,6.344708,4.084053,6.87159,-0.382932,-2.674106,-4.361535,1.773319,2.231099,13.359406,8.693591,9.835314,7.835613,6.706191,6.412409,6.560918,5.696342,4.897559,5.499094,4.566551,4.59996,4.386025
D:\pump\id_02\abnormal\00000076.wav,id_02,1,abnormal,0.122352,2584.99,2086.96,5169.55,0.192744,0.235138,47.7,-7.930202,50.544392,-12.542039,7.077295,-1.758185,15.886204,3.352684,-1.068099,-3.490336,-1.898459,-6.252004,1.999041,0.456381,34.371304,9.981334,9.835327,4.953537,6.21664,6.936011,5.819885,4.999611,4.487381,4.001655,3.914081,3.413593,3.803193
D:\pump\id_06\normal\00000530.wav,id_06,0,normal,0.194689,1010.59,1351.45,2012.01,0.007801,0.056521,188.9,-52.681652,144.916031,-2.028435,25.735209,-0.573242,11.908811,-1.172457,-0.660891,-3.903883,-2.132774,-4.453984,-1.969142,-0.245854,13.210126,12.001726,7.731739,6.544211,5.576731,4.807027,4.597505,5.109567,4.220529,4.064447,3.992703,3.799965,3.687917
D:\pump\id_00\normal\00000371.wav,id_00,0,normal,0.115676,1974.31,1990.06,4304.49,0.081849,0.134987,165.7,-27.816269,83.028931,-0.061657,17.384151,0.941633,13.008661,4.287042,4.333613,-0.723929,-3.579528,-5.103192,0.257598,-0.030153,12.197167,9.808163,8.927107,7.265205,6.198262,6.028951,6.021142,5.49527,5.030805,5.342625,4.744952,4.462997,4.752647
D:\pump\id_02\normal\00000051.wav,id_02,0,normal,0.216015,1867.26,1902.0,3946.44,0.05855,0.13948,47.6,26.745514,90.949928,-8.740334,8.394451,1.978412,11.486773,4.46962,0.410682,0.40869,3.921998,0.700111,-3.733806,3.010837,11.036932,11.064868,7.383994,8.852973,6.99264,6.697404,6.833901,6.58017,5.418757,4.548945,4.794304,4.143565,4.239143
D:\pump\id_06\abnormal\00000044.wav,id_06,1,abnormal,0.104569,1741.15,1865.92,3715.36,0.043454,0.109194,423.3,-61.188148,98.375374,-6.903603,1.406494,-6.199483,-1.576721,-8.909059,-14.280146,-10.640689,-3.271157,-4.007567,-4.869427,-2.925682,15.609391,6.748551,7.224984,5.984811,4.399885,5.187593,5.157258,4.512239,4.750481,4.206879,4.462831,5.687073,4.77925
D:\pump\id_04\normal\00000434.wav,id_04,0,normal,0.217556,2541.25,2172.21,5266.37,0.107174,0.233901,71.6,39.04118,52.765015,2.847331,28.850128,7.804803,-4.852383,-7.386326,2.753697,-2.555506,-5.622487,14.607506,6.129026,-14.108379,3.39374,2.82494,3.27177,2.582999,3.024641,2.664366,2.683023,2.841342,2.442533,3.043543,2.778479,3.015452,2.891635
D:\pump\id_00\normal\00000414.wav,id_00,0,normal,0.147306,1730.06,1855.28,3757.39,0.052631,0.113437,166.7,-14.261831,97.202232,-6.52254,10.744182,1.193181,13.05472,8.158166,8.547407,-3.404877,-4.316524,-3.805171,-0.358276,1.841437,11.264648,7.826065,7.871413,6.786038,6.757013,6.950357,5.750122,5.973831,5.325034,5.206075,5.066283,4.345335,4.505625
D:\pump\id_02\normal\00000022.wav,id_02,0,normal,0.155703,1737.11,1857.78,3703.62,0.045332,0.119804,286.0,-18.390781,93.34726,-5.143182,19.737122,6.424306,17.717617,8.201982,-1.559596,-1.818019,7.96638,4.785841,-5.406467,-6.712544,13.557402,11.72545,8.720692,8.181717,7.514992,6.805876,7.165263,6.255468,6.409482,5.969854,5.77529,4.550531,5.005304
D:\pump\id_04\normal\00000675.wav,id_04,0,normal,0.211182,2569.77,1971.31,4858.53,0.085801,0.237648,431.7,25.581232,42.631332,-28.327414,8.042198,-9.034996,-15.226712,-19.868151,-3.545019,-7.463121,-3.3096,9.779994,-3.586761,-6.834981,11.064538,5.453027,3.115298,5.314534,5.047509,3.957115,3.294185,4.153296,2.932799,2.736871,3.342675,4.091775,3.60664
D:\pump\id_00\normal\00000537.wav,id_00,0,normal,0.113641,1533.19,1737.71,3314.02,0.034662,0.096352,165.7,-54.823219,109.780861,-2.960207,14.20748,-4.815346,9.972271,6.123622,6.304979,-0.374442,-4.064522,-3.920636,-0.353181,0.519587,14.15751,10.580264,9.97166,8.694749,8.225105,6.760884,6.57352,6.256407,5.610733,5.908064,5.447187,4.817211,4.708396
D:\pump\id_00\normal\00000478.wav,id_00,0,normal,0.161285,1931.42,2008.34,4314.0,0.075125,0.128842,166.2,2.508978,86.731239,3.44262,9.524202,-4.954996,7.099235,4.053943,6.265386,-0.986297,-4.567759,-4.491575,1.140708,1.622326,10.271234,6.38199,7.561675,6.089212,6.204452,6.403771,5.274502,5.502401,4.838514,5.078001,4.614933,4.231631,4.348318
D:\pump\id_06\normal\00000413.wav,id_06,0,normal,0.210461,1077.89,1508.74,2140.87,0.008704,0.059931,190.9,-53.178253,138.055374,14.92807,19.55987,3.261343,6.441394,-0.233138,-2.252035,-0.968091,1.226729,-3.593559,2.079972,3.436815,21.338352,16.728424,12.572895,10.374522,8.032353,8.567826,7.173262,7.554724,6.787543,6.864128,5.604825,5.62699,6.599666
D:\pump\id_06\abnormal\00000049.wav,id_06,1,abnormal,0.123899,1698.82,1849.46,3628.82,0.041724,0.106462,423.9,-47.099957,100.933487,-5.274375,3.29791,-3.110106,1.610321,-7.142254,-11.593936,-10.097937,-3.758963,-3.312442,-3.654548,-1.165169,18.088724,8.553005,6.696514,5.974039,4.88892,5.654563,4.810162,5.418751,4.885914,4.893951,4.230668,5.9027,4.510122
D:\pump\id_00\normal\00000786.wav,id_00,0,normal,0.146941,1658.61,1841.25,3634.73,0.046696,0.106831,166.0,-20.008207,101.549919,-1.381581,10.754385,-2.66224,7.911327,6.922296,8.918064,-0.883415,-2.803204,-5.7704,-1.145668,-0.541855,11.428961,7.685564,7.457111,7.472705,6.574165,7.003009,5.721502,5.333852,6.023451,4.726831,6.07556,4.514688,4.592507
D:\pump\id_02\normal\00000264.wav,id_02,0,normal,0.220663,1622.97,1789.37,3437.45,0.030526,0.12734,216.4,6.187026,101.5298,-11.164538,8.978727,9.596509,24.456335,11.711769,-2.020193,2.22631,0.149917,2.101959,-5.761099,-5.484173,9.939835,8.484706,5.896065,5.618306,5.02521,5.119675,4.810499,4.872667,4.206715,4.259217,3.818694,4.082054,3.671439
D:\pump\id_02\normal\00000638.wav,id_02,0,normal,0.093437,1654.74,1815.93,3538.39,0.038978,0.118824,285.5,-71.700081,101.85939,-8.824615,6.255484,7.771113,21.872623,11.084057,-2.577769,-1.296148,5.696378,3.346451,0.844489,-3.586789,14.268552,12.427565,9.510542,7.895564,7.429632,5.203409,6.20142,5.186851,5.553113,5.422622,5.071133,4.664042,4.934159
D:\pump\id_04\normal\00000089.wav,id_04,0,normal,0.229268,2610.28,2223.53,5537.09,0.108438,0.206616,300.0,40.887386,49.110909,7.682389,24.996689,6.927171,6.15952,-6.832017,-0.880003,-5.841272,1.406444,6.435885,4.817253,-12.202072,4.116056,3.979072,3.170068,2.965588,2.944658,3.446132,2.989962,2.603411,2.955439,2.83622,2.63181,3.231495,3.286812
D:\pump\id_00\normal\00000581.wav,id_00,0,normal,0.122419,1477.82,1743.72,3208.27,0.027731,0.085404,63.8,-59.622097,111.022926,1.727346,14.261703,-4.276863,10.67845,10.476481,8.593571,-0.161969,-2.216813,-1.653994,0.439493,1.768699,15.738097,11.278906,9.631249,9.54666,8.037173,7.346845,7.186377,6.586563,5.996078,6.207087,6.281459,5.268126,5.479523
D:\pump\id_00\normal\00000442.wav,id_00,0,normal,0.151557,1555.5,1780.36,3420.4,0.033934,0.092881,166.4,-30.965811,106.56707,0.134611,15.605004,-2.352719,11.008378,6.687634,8.05884,0.523034,-4.644823,-3.751966,-2.594592,0.58466,14.797593,11.099622,10.090961,8.102251,7.725395,8.253146,7.165271,6.302589,5.897928,6.106267,5.362503,5.388511,5.107595
D:\pump\id_06\normal\00000432.wav,id_06,0,normal,0.16933,1187.35,1513.37,2485.72,0.014392,0.068417,190.4,-49.011845,131.281296,2.167186,25.267052,-0.115126,7.354448,-3.501491,-2.229103,-5.801198,-0.607397,-3.428863,0.043613,1.206371,17.621231,14.928529,8.256618,7.512471,6.640341,6.340625,6.719771,5.148371,4.746689,5.84653,4.562559,4.66049,4.407696
D:\pump\id_00\normal\00000439.wav,id_00,0,normal,0.08755,1540.15,1739.11,3313.85,0.034967,0.095517,166.2,-82.11866,108.226212,-3.94888,16.345732,-3.188787,9.736128,4.174647,4.323071,-1.364046,-3.832689,-3.478033,-1.912252,1.676448,14.152801,10.191887,8.321141,7.880497,7.885759,7.514509,6.037715,6.498659,5.748699,5.678603,5.395885,5.259068,4.607721
D:\pump\id_00\normal\00000167.wav,id_00,0,normal,0.07964,1972.85,1902.27,4103.41,0.083735,0.142846,165.5,-65.34729,83.22332,-12.990288,11.453955,-0.381413,9.776733,5.286376,4.713671,-1.69798,0.749264,-0.872414,3.220801,2.817446,17.206249,12.507812,10.692445,8.816566,8.529637,7.919195,7.062328,6.973081,6.532546,5.829462,6.063472,5.814569,5.504098
D:\pump\id_06\normal\00000972.wav,id_06,0,normal,0.184436,1354.3,1668.36,2905.25,0.016776,0.068161,189.1,-34.736149,116.006813,0.973607,19.810131,-0.895816,5.425476,1.61282,-0.932813,-6.16542,-6.012178,-0.901375,-0.889626,0.175491,6.592622,5.253357,5.614637,4.69599,3.987629,3.551995,3.787909,3.729931,3.483486,3.264947,3.353065,3.293012,3.635547
D:\pump\id_04\abnormal\00000030.wav,id_04,1,abnormal,0.222243,2242.59,1894.58,4331.0,0.112148,0.206842,71.7,53.294479,63.792995,-13.562355,36.481167,-1.098787,9.973254,-6.887105,-1.520261,0.502373,0.527816,4.615071,-1.957322,-3.423779,5.237982,4.046933,3.09216,3.040756,3.155623,2.96928,3.06479,2.835498,3.409143,2.82229,3.217103,2.832771,2.87189
D:\pump\id_06\abnormal\00000050.wav,id_06,1,abnormal,0.167524,1729.99,1864.99,3702.2,0.041958,0.106592,422.8,-15.048975,98.688202,-6.47469,1.404708,-4.574261,-0.391459,-8.728061,-13.2639,-11.235831,-5.453728,-5.513319,-4.514695,-1.555136,14.81516,7.854627,7.436345,5.023833,4.632606,4.680786,5.100426,4.534293,4.785776,4.30057,4.331684,5.67648,4.340055
D:\pump\id_00\normal\00000859.wav,id_00,0,normal,0.086807,1752.01,1864.89,3757.24,0.055655,0.112015,166.1,-68.399178,95.08609,-5.856834,15.059963,2.988456,11.047031,7.425879,6.144731,-1.280943,-1.405605,-3.351383,-3.174721,-0.900181,16.497337,12.635093,9.522035,7.785184,7.307775,7.886071,6.934185,6.482593,5.31489,5.863594,5.278387,5.58624,4.418813
D:\pump\id_06\normal\00000111.wav,id_06,0,normal,0.258829,1052.4,1429.8,1651.91,0.004785,0.068868,188.1,-50.868958,142.913116,10.947149,-5.113539,-3.032697,0.541717,-5.620787,-8.641861,-14.364236,-8.218097,0.808486,2.697112,1.341713,7.200249,6.439749,5.216187,5.4831,5.188227,4.745364,4.231662,4.458419,3.702958,3.849147,4.365388,4.03333,3.206146
D:\pump\id_02\normal\00000378.wav,id_02,0,normal,0.195981,1607.39,1779.23,3400.31,0.027763,0.128345,36.0,-11.605788,101.425148,-10.683271,8.651654,8.211038,25.694775,12.434779,-1.824697,2.880794,2.931459,1.480322,-3.783293,-2.391981,10.843609,9.784852,6.155638,6.228217,5.715349,5.516074,4.840698,5.329354,5.052414,4.498809,4.548634,3.643423,3.812534
D:\pump\id_00\normal\00000615.wav,id_00,0,normal,0.132265,1686.51,1789.73,3567.39,0.050092,0.116122,167.3,-27.442034,101.050545,-9.053658,9.956348,-3.779931,7.42977,3.177103,5.405375,-3.92852,-3.076589,-5.695536,1.198155,1.904509,13.464918,9.102723,8.443282,7.575682,7.059255,7.705051,5.486572,5.535775,6.338673,5.725833,5.088961,5.240796,4.87502
D:\pump\id_04\normal\00000269.wav,id_04,0,normal,0.243158,2446.21,2165.67,5109.87,0.077136,0.208346,36.0,36.186871,54.718689,5.524351,28.509235,10.112012,0.171097,-9.726644,3.409083,-1.019362,2.473046,15.399731,0.27543,-9.594328,3.889994,2.963541,2.696224,2.680699,2.672093,2.441558,2.875628,2.882332,2.61993,2.721691,2.621236,2.628134,2.301363
D:\pump\id_00\normal\00000192.wav,id_00,0,normal,0.106605,1964.6,1898.15,4060.7,0.086607,0.143547,165.2,-29.054201,84.527084,-12.099263,12.909687,-1.758843,8.345365,3.034504,1.953183,-0.538891,-0.06071,-2.942952,2.37483,1.471704,13.450142,10.011181,9.012818,8.043742,7.201476,6.699032,6.531509,5.860026,5.613637,4.627774,5.051241,4.734129,4.77815
D:\pump\id_00\abnormal\00000137.wav,id_00,1,abnormal,0.241439,1339.27,1574.83,2501.0,0.020996,0.094101,499.8,9.349831,126.500374,-7.357684,-0.559587,-6.323402,-3.210873,-0.695207,4.674487,0.11708,-0.807035,1.245867,3.743975,1.696309,9.191906,6.666859,5.671677,5.332238,4.205889,4.392012,4.625155,4.176957,3.727452,3.663725,3.665265,3.645669,3.291318
D:\pump\id_02\normal\00000572.wav,id_02,0,normal,0.169166,1738.28,1864.89,3705.82,0.046078,0.118557,284.9,-8.169273,97.616043,-7.631593,3.783866,2.050854,16.103962,10.845328,1.682185,0.007632,-0.192291,-0.838535,-2.208179,-2.27142,13.136869,12.054906,6.937909,7.051597,5.158831,5.670455,5.772435,5.04553,5.217453,4.840561,4.493299,4.373035,4.047095
D:\pump\id_02\normal\00000740.wav,id_02,0,normal,0.104752,2038.0,1883.32,4123.23,0.088689,0.167786,285.4,-29.057568,80.638412,-17.465687,7.560692,-6.131685,12.430268,3.476743,-3.3703,0.339787,4.220737,1.529936,-0.383067,-0.288202,14.796597,12.159315,7.022289,6.521302,4.762567,5.27439,4.982794,4.609795,4.061512,3.803308,4.120751,4.010262,3.674634
D:\pump\id_06\normal\00000236.wav,id_06,0,normal,0.282983,1359.71,1633.33,2915.06,0.016416,0.064548,188.4,9.741081,118.555664,-3.048353,12.500153,-7.129092,11.190046,0.71199,2.928606,-3.83837,-0.724596,-1.33159,-2.862775,-2.009653,4.749309,4.331688,3.790739,3.609234,2.781904,3.050266,3.180467,3.154501,3.038914,3.030713,2.903522,2.983409,2.75294
D:\pump\id_02\normal\00000550.wav,id_02,0,normal,0.103471,1741.47,1845.93,3686.6,0.045514,0.127675,285.2,-55.152718,98.576973,-10.016057,1.557484,3.483525,15.172691,5.552431,-1.297203,-1.39974,2.4162,3.774918,3.881354,1.68776,13.59868,11.584764,7.698826,6.991261,6.889094,5.915416,6.026717,5.577535,5.557094,4.633275,5.724682,4.650846,4.371696
D:\pump\id_02\normal\00000297.wav,id_02,0,normal,0.202975,1560.4,1774.22,3323.53,0.033906,0.104071,45.0,1.249692,105.324966,-9.302158,11.407331,5.776268,17.606876,10.56933,-0.667901,0.000831,0.353435,3.604157,-1.736675,-2.675755,12.891436,10.166962,6.365845,5.574954,5.413624,4.930997,4.397803,4.250972,4.218009,4.473341,3.614179,3.709773,3.511153
D:\pump\id_06\normal\00000056.wav,id_06,0,normal,0.247394,945.85,1238.78,1631.56,0.004147,0.063303,415.7,-49.827415,153.219727,-0.55429,16.887276,-10.309596,3.953492,-6.138086,-4.024747,-10.51294,-5.898262,-3.256367,2.389431,2.928153,7.898622,7.047427,6.011594,4.996305,4.617846,4.50731,4.062351,4.167631,4.134197,3.291865,3.653171,3.408929,3.679804
D:\pump\id_04\normal\00000512.wav,id_04,0,normal,0.239306,2821.46,2180.82,5552.44,0.146935,0.246785,576.0,57.435665,39.285023,-8.65136,13.019309,-0.431792,-2.364462,-5.95312,-0.624456,-9.465886,0.891401,11.984842,7.268056,-0.657543,3.490111,3.038335,3.091181,2.716421,2.819507,2.571751,2.944246,2.66097,2.72742,2.665453,2.951754,2.68832,3.134256
D:\pump\id_00\normal\00000521.wav,id_00,0,normal,0.111881,1546.87,1758.28,3340.06,0.034234,0.096496,165.7,-56.970146,108.199989,-3.443675,10.630972,-2.573437,13.805105,8.319518,5.742408,-0.253979,-3.312453,-2.436931,0.209964,0.081026,13.248434,10.12475,10.119312,7.236151,7.603711,7.428075,6.673686,6.610373,5.6608,5.486731,5.443265,5.044316,4.306677
D:\pump\id_04\normal\00000677.wav,id_04,0,normal,0.246256,2330.95,2041.04,4705.17,0.069161,0.219594,432.3,38.866753,60.439651,-6.125072,26.717028,8.819351,-2.244396,-11.893361,0.894019,-4.995216,0.76793,13.619113,-5.291823,-10.294641,4.755563,3.654844,3.569885,3.163111,2.988709,2.857538,2.930849,2.724631,2.903259,2.803307,2.833869,2.608734,3.21516
D:\pump\id_02\normal\00000426.wav,id_02,0,normal,0.168994,1818.79,1890.93,3894.84,0.062451,0.134875,99.9,8.668234,92.128448,-11.116049,7.781894,2.249213,14.790547,7.676515,0.774291,-0.689959,0.475951,3.062418,-1.365049,-1.905954,7.752216,5.453201,4.930837,5.04309,4.817834,4.248611,4.866614,4.171525,4.104758,4.02036,3.921296,3.198055,3.517569
D:\pump\id_06\normal\00000433.wav,id_06,0,normal,0.228037,1181.27,1581.21,2432.81,0.013177,0.064698,190.4,-22.853294,129.573029,8.367023,16.114601,3.86961,13.484779,2.685506,-2.724574,-7.449216,-1.520975,1.584396,2.564707,-3.590384,11.877471,10.35603,7.550435,6.002789,5.302253,5.704874,5.066519,5.54981,4.853354,4.757213,4.212881,4.055824,3.91979
D:\pump\id_06\normal\00000931.wav,id_06,0,normal,0.182703,1191.15,1629.97,2532.92,0.010132,0.052007,189.6,-61.091293,123.977982,13.207836,20.879425,4.214457,6.637042,0.14428,1.707411,-1.998976,0.895711,-2.312605,-0.102266,-2.797036,10.4693,7.564323,8.06637,7.088877,5.917773,6.244309,5.349062,4.705218,4.878221,4.373752,4.10321,4.309031,3.962401
D:\pump\id_04\normal\00000463.wav,id_04,0,normal,0.236661,2664.01,2170.48,5395.32,0.12071,0.244685,36.1,47.925343,45.118225,0.495862,29.277399,7.589101,-2.701097,-5.795421,4.45339,1.476023,0.500637,16.210947,6.085493,-11.359837,3.55967,3.054283,3.010966,2.994172,2.828272,2.510702,2.850866,2.750393,2.635634,2.628105,2.533782,2.493282,2.402889
